id,requirement_id,user_id,novelty,usefulness,clarity,created_at
5376,2076,947,4,4,5,"2016-03-04 11:28:54"
5377,2250,947,5,5,5,"2016-03-04 11:28:54"
5378,2635,947,3,4,3,"2016-03-04 11:28:54"
5379,3192,947,3,3,4,"2016-03-04 11:28:54"
5381,350,947,4,3,3,"2016-03-04 11:29:14"
5382,680,947,3,4,3,"2016-03-04 11:29:14"
5383,743,947,3,3,3,"2016-03-04 11:29:14"
5384,903,947,3,3,4,"2016-03-04 11:29:14"
5385,1390,947,2,3,4,"2016-03-04 11:29:14"
5386,1600,947,3,3,4,"2016-03-04 11:29:14"
5387,2257,947,3,3,4,"2016-03-04 11:29:14"
5388,2604,947,2,3,5,"2016-03-04 11:29:14"
5389,2864,947,3,3,3,"2016-03-04 11:29:14"
5391,211,946,5,5,2,"2016-03-04 11:29:19"
5392,721,946,2,5,4,"2016-03-04 11:29:19"
5393,1063,946,5,1,2,"2016-03-04 11:29:19"
5394,1393,946,5,5,4,"2016-03-04 11:29:19"
5395,1936,946,2,3,5,"2016-03-04 11:29:19"
5396,2112,946,5,4,4,"2016-03-04 11:29:19"
5397,2464,946,3,3,4,"2016-03-04 11:29:19"
5398,2663,946,5,5,4,"2016-03-04 11:29:19"
5399,3001,946,4,2,5,"2016-03-04 11:29:19"
5401,1855,947,4,5,4,"2016-03-04 11:29:33"
5402,1983,947,4,3,4,"2016-03-04 11:29:33"
5403,2093,947,3,4,5,"2016-03-04 11:29:34"
5404,2115,947,2,3,4,"2016-03-04 11:29:34"
5405,2291,947,3,4,2,"2016-03-04 11:29:34"
5406,2321,947,3,3,3,"2016-03-04 11:29:34"
5407,2455,947,4,3,2,"2016-03-04 11:29:34"
5408,2661,947,5,3,4,"2016-03-04 11:29:34"
5409,2942,947,4,3,3,"2016-03-04 11:29:34"
5410,2958,947,4,3,3,"2016-03-04 11:29:34"
5411,82,943,3,4,4,"2016-03-04 11:29:45"
5412,1071,943,3,4,4,"2016-03-04 11:29:45"
5413,1539,943,3,4,4,"2016-03-04 11:29:45"
5414,1800,943,3,4,4,"2016-03-04 11:29:45"
5415,2086,943,3,4,4,"2016-03-04 11:29:45"
5416,2502,943,3,4,4,"2016-03-04 11:29:45"
5417,2559,943,2,4,4,"2016-03-04 11:29:45"
5418,2739,943,2,4,2,"2016-03-04 11:29:45"
5419,2895,943,2,3,3,"2016-03-04 11:29:45"
5421,512,945,3,5,5,"2016-03-04 11:30:05"
5422,854,945,4,5,5,"2016-03-04 11:30:05"
5423,997,945,4,4,5,"2016-03-04 11:30:05"
5424,1334,945,1,2,5,"2016-03-04 11:30:05"
5425,2288,945,2,4,5,"2016-03-04 11:30:05"
5426,2568,945,1,3,5,"2016-03-04 11:30:05"
5427,3123,945,2,4,5,"2016-03-04 11:30:05"
5431,366,946,5,3,3,"2016-03-04 11:31:01"
5432,857,946,5,1,1,"2016-03-04 11:31:01"
5433,1128,946,5,2,4,"2016-03-04 11:31:01"
5434,1366,946,4,2,1,"2016-03-04 11:31:01"
5435,2106,946,4,3,5,"2016-03-04 11:31:01"
5436,2201,946,5,3,5,"2016-03-04 11:31:01"
5437,2546,946,3,3,5,"2016-03-04 11:31:01"
5438,2571,946,3,4,3,"2016-03-04 11:31:01"
5439,2764,946,5,2,5,"2016-03-04 11:31:01"
5440,3064,946,4,2,5,"2016-03-04 11:31:01"
5441,19,948,5,1,3,"2016-03-04 11:41:05"
5442,325,948,1,5,5,"2016-03-04 11:41:05"
5443,509,948,1,5,5,"2016-03-04 11:41:05"
5444,724,948,4,4,5,"2016-03-04 11:41:05"
5445,1092,948,3,4,5,"2016-03-04 11:41:05"
5446,1426,948,3,5,5,"2016-03-04 11:41:05"
5447,2217,948,1,4,5,"2016-03-04 11:41:05"
5451,352,948,3,5,5,"2016-03-04 11:42:47"
5452,443,948,4,5,5,"2016-03-04 11:42:47"
5453,1062,948,2,5,5,"2016-03-04 11:42:47"
5454,1389,948,3,4,3,"2016-03-04 11:42:47"
5455,1994,948,5,5,5,"2016-03-04 11:42:47"
5456,2025,948,3,5,5,"2016-03-04 11:42:47"
5457,2066,948,3,5,5,"2016-03-04 11:42:47"
5458,2120,948,3,4,5,"2016-03-04 11:42:47"
5459,2219,948,4,5,5,"2016-03-04 11:42:47"
5460,3195,948,3,4,4,"2016-03-04 11:42:47"
5461,222,948,3,5,5,"2016-03-04 11:44:57"
5462,302,948,1,5,3,"2016-03-04 11:44:57"
5463,1675,948,5,4,5,"2016-03-04 11:44:57"
5464,1779,948,2,5,5,"2016-03-04 11:44:57"
5465,2180,948,2,4,2,"2016-03-04 11:44:57"
5466,2406,948,4,3,5,"2016-03-04 11:44:57"
5467,2708,948,3,4,2,"2016-03-04 11:44:57"
5468,2930,948,5,3,4,"2016-03-04 11:44:57"
5471,50,952,4,5,5,"2016-03-04 12:35:27"
5472,72,952,3,5,5,"2016-03-04 12:35:27"
5473,139,952,3,4,4,"2016-03-04 12:35:27"
5474,422,952,4,4,4,"2016-03-04 12:35:28"
5475,552,952,4,5,5,"2016-03-04 12:35:28"
5476,2067,952,3,4,5,"2016-03-04 12:35:28"
5477,2304,952,4,5,5,"2016-03-04 12:35:28"
5478,2422,952,3,4,3,"2016-03-04 12:35:28"
5479,2870,952,3,4,3,"2016-03-04 12:35:28"
5481,287,952,2,3,3,"2016-03-04 12:37:33"
5482,869,952,3,4,4,"2016-03-04 12:37:33"
5483,919,952,4,4,4,"2016-03-04 12:37:33"
5484,1203,952,5,3,4,"2016-03-04 12:37:33"
5485,1517,952,1,3,1,"2016-03-04 12:37:33"
5486,1615,952,2,2,2,"2016-03-04 12:37:33"
5487,2322,952,3,4,4,"2016-03-04 12:37:33"
5488,3081,952,4,5,5,"2016-03-04 12:37:34"
5489,3124,952,3,3,5,"2016-03-04 12:37:34"
5491,210,953,2,5,5,"2016-03-04 12:38:18"
5492,1420,953,3,3,3,"2016-03-04 12:38:18"
5493,1484,953,1,1,4,"2016-03-04 12:38:18"
5494,1806,953,5,5,5,"2016-03-04 12:38:18"
5495,1901,953,5,5,5,"2016-03-04 12:38:18"
5496,2285,953,5,5,5,"2016-03-04 12:38:18"
5497,2296,953,3,3,4,"2016-03-04 12:38:18"
5498,2309,953,2,3,3,"2016-03-04 12:38:18"
5499,2993,953,3,3,4,"2016-03-04 12:38:18"
5500,3026,953,4,4,4,"2016-03-04 12:38:18"
5501,403,952,5,3,5,"2016-03-04 12:39:13"
5502,471,952,4,4,5,"2016-03-04 12:39:13"
5503,658,952,3,3,2,"2016-03-04 12:39:14"
5504,1108,952,2,3,1,"2016-03-04 12:39:14"
5505,1225,952,5,5,4,"2016-03-04 12:39:14"
5506,1293,952,3,3,3,"2016-03-04 12:39:14"
5507,2059,952,4,3,3,"2016-03-04 12:39:14"
5508,2801,952,3,3,4,"2016-03-04 12:39:14"
5509,2882,952,5,3,4,"2016-03-04 12:39:14"
5511,37,953,1,5,5,"2016-03-04 12:39:19"
5512,1017,953,1,5,5,"2016-03-04 12:39:19"
5513,1075,953,4,4,5,"2016-03-04 12:39:19"
5514,1480,953,2,4,4,"2016-03-04 12:39:19"
5515,1513,953,4,4,4,"2016-03-04 12:39:19"
5516,2123,953,2,5,5,"2016-03-04 12:39:19"
5517,2162,953,4,4,3,"2016-03-04 12:39:19"
5518,2227,953,1,2,4,"2016-03-04 12:39:19"
5519,2379,953,2,3,4,"2016-03-04 12:39:19"
5520,3076,953,1,1,1,"2016-03-04 12:39:19"
5521,82,953,1,5,5,"2016-03-04 12:40:07"
5522,1071,953,2,5,5,"2016-03-04 12:40:08"
5523,1539,953,2,5,5,"2016-03-04 12:40:08"
5524,1800,953,2,5,5,"2016-03-04 12:40:08"
5525,2086,953,1,5,5,"2016-03-04 12:40:08"
5526,2502,953,3,3,4,"2016-03-04 12:40:08"
5527,2559,953,3,3,4,"2016-03-04 12:40:08"
5528,2739,953,1,1,1,"2016-03-04 12:40:08"
5529,2895,953,3,2,3,"2016-03-04 12:40:08"
5531,1007,954,3,5,5,"2016-03-04 12:49:37"
5532,1337,954,3,5,5,"2016-03-04 12:49:37"
5533,1381,954,4,3,3,"2016-03-04 12:49:37"
5534,1772,954,3,5,5,"2016-03-04 12:49:37"
5535,2038,954,3,3,3,"2016-03-04 12:49:37"
5536,2388,954,3,5,5,"2016-03-04 12:49:37"
5537,3206,954,3,5,5,"2016-03-04 12:49:37"
5538,3249,954,3,5,5,"2016-03-04 12:49:37"
5541,126,954,4,3,5,"2016-03-04 12:51:20"
5542,388,954,3,5,5,"2016-03-04 12:51:20"
5543,802,954,5,5,5,"2016-03-04 12:51:20"
5544,1115,954,5,4,4,"2016-03-04 12:51:20"
5545,1121,954,4,3,3,"2016-03-04 12:51:20"
5546,1176,954,3,5,5,"2016-03-04 12:51:20"
5547,1186,954,5,5,5,"2016-03-04 12:51:20"
5548,1520,954,4,4,4,"2016-03-04 12:51:20"
5549,2336,954,4,4,4,"2016-03-04 12:51:20"
5550,2976,954,4,4,4,"2016-03-04 12:51:20"
5551,289,954,5,5,5,"2016-03-04 12:52:49"
5552,354,954,3,4,5,"2016-03-04 12:52:50"
5553,1016,954,4,4,4,"2016-03-04 12:52:50"
5554,1104,954,5,5,5,"2016-03-04 12:52:50"
5555,1422,954,5,3,3,"2016-03-04 12:52:50"
5556,1623,954,5,5,5,"2016-03-04 12:52:50"
5557,1683,954,5,5,4,"2016-03-04 12:52:50"
5558,2622,954,4,3,2,"2016-03-04 12:52:50"
5559,2633,954,4,4,4,"2016-03-04 12:52:50"
5560,3254,954,3,2,2,"2016-03-04 12:52:50"
5561,15,955,2,5,4,"2016-03-04 13:09:33"
5562,205,955,2,3,5,"2016-03-04 13:09:33"
5563,635,955,2,4,5,"2016-03-04 13:09:33"
5564,725,955,1,3,2,"2016-03-04 13:09:34"
5565,1078,955,1,5,5,"2016-03-04 13:09:34"
5566,1630,955,4,5,4,"2016-03-04 13:09:34"
5567,1685,955,1,2,1,"2016-03-04 13:09:34"
5568,1708,955,3,4,5,"2016-03-04 13:09:34"
5569,2851,955,2,4,4,"2016-03-04 13:09:34"
5571,1378,955,3,4,5,"2016-03-04 13:12:09"
5572,1495,955,3,4,5,"2016-03-04 13:12:09"
5573,2139,955,4,5,4,"2016-03-04 13:12:09"
5574,2387,955,3,2,2,"2016-03-04 13:12:09"
5575,3139,955,2,4,4,"2016-03-04 13:12:09"
5581,191,955,3,5,5,"2016-03-04 13:14:22"
5582,284,955,2,5,5,"2016-03-04 13:14:22"
5583,460,955,4,4,5,"2016-03-04 13:14:22"
5584,689,955,1,2,5,"2016-03-04 13:14:22"
5585,1376,955,1,3,3,"2016-03-04 13:14:22"
5586,1460,955,4,4,5,"2016-03-04 13:14:22"
5587,1543,955,1,2,3,"2016-03-04 13:14:22"
5588,2127,955,3,3,5,"2016-03-04 13:14:22"
5589,2194,955,2,4,5,"2016-03-04 13:14:22"
5590,2757,955,1,4,5,"2016-03-04 13:14:22"
5591,315,956,4,3,2,"2016-03-04 13:19:29"
5592,356,956,2,4,5,"2016-03-04 13:19:29"
5593,493,956,2,3,1,"2016-03-04 13:19:29"
5594,951,956,1,1,1,"2016-03-04 13:19:29"
5595,952,956,1,1,1,"2016-03-04 13:19:29"
5596,1179,956,3,4,4,"2016-03-04 13:19:29"
5597,2332,956,3,3,4,"2016-03-04 13:19:29"
5598,2772,956,3,2,3,"2016-03-04 13:19:29"
5599,3166,956,2,3,2,"2016-03-04 13:19:29"
5601,21,956,5,5,5,"2016-03-04 13:21:40"
5602,77,956,4,4,5,"2016-03-04 13:21:40"
5603,384,956,3,3,3,"2016-03-04 13:21:41"
5604,751,956,5,5,5,"2016-03-04 13:21:41"
5605,1190,956,4,5,5,"2016-03-04 13:21:41"
5606,1280,956,2,2,2,"2016-03-04 13:21:41"
5607,1834,956,3,4,3,"2016-03-04 13:21:41"
5608,2223,956,4,4,5,"2016-03-04 13:21:41"
5609,2835,956,4,4,4,"2016-03-04 13:21:41"
5610,2937,956,4,4,4,"2016-03-04 13:21:41"
5611,145,956,4,4,4,"2016-03-04 13:24:19"
5612,204,956,2,2,2,"2016-03-04 13:24:19"
5613,625,956,3,3,3,"2016-03-04 13:24:19"
5614,901,956,3,4,4,"2016-03-04 13:24:19"
5615,1369,956,3,3,3,"2016-03-04 13:24:19"
5616,1669,956,4,4,4,"2016-03-04 13:24:19"
5617,3082,956,5,5,5,"2016-03-04 13:24:19"
5621,99,958,3,3,2,"2016-03-04 13:28:02"
5622,405,958,5,5,5,"2016-03-04 13:28:02"
5623,779,958,3,5,5,"2016-03-04 13:28:02"
5624,906,958,4,5,5,"2016-03-04 13:28:03"
5625,1086,958,5,5,5,"2016-03-04 13:28:03"
5626,1383,958,5,5,5,"2016-03-04 13:28:03"
5627,2703,958,5,5,5,"2016-03-04 13:28:03"
5628,3046,958,4,5,5,"2016-03-04 13:28:03"
5631,578,958,5,5,5,"2016-03-04 13:30:16"
5632,812,958,3,5,5,"2016-03-04 13:30:16"
5633,1023,958,4,5,4,"2016-03-04 13:30:16"
5634,1102,958,4,5,5,"2016-03-04 13:30:16"
5635,1299,958,2,3,3,"2016-03-04 13:30:16"
5636,1710,958,2,3,2,"2016-03-04 13:30:16"
5637,2558,958,3,3,2,"2016-03-04 13:30:16"
5638,2670,958,4,2,5,"2016-03-04 13:30:16"
5641,186,958,5,5,5,"2016-03-04 13:33:48"
5642,519,958,5,4,5,"2016-03-04 13:33:48"
5643,907,958,5,5,5,"2016-03-04 13:33:48"
5644,1035,958,5,5,5,"2016-03-04 13:33:48"
5645,1052,958,5,5,5,"2016-03-04 13:33:48"
5646,1174,958,1,5,5,"2016-03-04 13:33:49"
5647,1579,958,2,5,5,"2016-03-04 13:33:49"
5648,1788,958,3,5,5,"2016-03-04 13:33:49"
5649,2083,958,5,5,5,"2016-03-04 13:33:49"
5651,245,957,3,3,5,"2016-03-04 13:37:12"
5652,915,957,5,5,5,"2016-03-04 13:37:12"
5653,1690,957,4,4,4,"2016-03-04 13:37:12"
5654,1760,957,5,5,5,"2016-03-04 13:37:12"
5655,2551,957,5,5,5,"2016-03-04 13:37:12"
5656,2939,957,5,5,5,"2016-03-04 13:37:12"
5657,3018,957,4,3,3,"2016-03-04 13:37:12"
5661,574,959,4,5,5,"2016-03-04 13:38:10"
5662,1123,959,2,4,3,"2016-03-04 13:38:10"
5663,1286,959,2,3,5,"2016-03-04 13:38:10"
5664,2434,959,5,5,5,"2016-03-04 13:38:10"
5665,2562,959,2,2,2,"2016-03-04 13:38:10"
5666,2725,959,1,3,4,"2016-03-04 13:38:10"
5667,3266,959,3,3,3,"2016-03-04 13:38:10"
5671,14,957,1,4,5,"2016-03-04 13:39:29"
5672,87,957,5,4,5,"2016-03-04 13:39:29"
5673,92,957,5,5,5,"2016-03-04 13:39:29"
5674,655,957,5,5,5,"2016-03-04 13:39:29"
5675,719,957,5,5,5,"2016-03-04 13:39:30"
5676,879,957,5,5,5,"2016-03-04 13:39:30"
5677,1113,957,1,1,5,"2016-03-04 13:39:30"
5678,2200,957,2,2,5,"2016-03-04 13:39:30"
5679,2215,957,5,5,5,"2016-03-04 13:39:30"
5680,3237,957,3,3,5,"2016-03-04 13:39:30"
5681,490,959,3,5,5,"2016-03-04 13:40:52"
5682,1034,959,4,3,3,"2016-03-04 13:40:52"
5683,1037,959,5,5,4,"2016-03-04 13:40:52"
5684,1094,959,5,5,5,"2016-03-04 13:40:52"
5685,1532,959,4,5,3,"2016-03-04 13:40:52"
5686,2136,959,4,4,4,"2016-03-04 13:40:52"
5687,2233,959,3,2,4,"2016-03-04 13:40:52"
5688,2804,959,5,5,5,"2016-03-04 13:40:52"
5691,239,957,5,5,5,"2016-03-04 13:41:44"
5692,430,957,5,5,5,"2016-03-04 13:41:45"
5693,516,957,4,5,3,"2016-03-04 13:41:45"
5694,937,957,5,3,5,"2016-03-04 13:41:45"
5695,1182,957,4,4,5,"2016-03-04 13:41:45"
5696,1463,957,5,5,5,"2016-03-04 13:41:45"
5697,2202,957,3,4,5,"2016-03-04 13:41:45"
5698,2441,957,1,1,5,"2016-03-04 13:41:45"
5701,177,959,3,5,5,"2016-03-04 13:42:04"
5702,1522,959,3,4,4,"2016-03-04 13:42:04"
5703,1817,959,5,4,4,"2016-03-04 13:42:04"
5704,2410,959,3,5,5,"2016-03-04 13:42:04"
5705,2593,959,3,4,4,"2016-03-04 13:42:04"
5706,2842,959,3,3,4,"2016-03-04 13:42:04"
5711,243,960,5,3,4,"2016-03-04 14:19:01"
5712,261,960,2,4,1,"2016-03-04 14:19:01"
5713,362,960,3,3,5,"2016-03-04 14:19:01"
5714,1194,960,3,5,5,"2016-03-04 14:19:01"
5715,1207,960,2,3,4,"2016-03-04 14:19:01"
5716,1408,960,4,3,5,"2016-03-04 14:19:01"
5717,1607,960,5,5,5,"2016-03-04 14:19:01"
5718,1642,960,2,3,5,"2016-03-04 14:19:01"
5719,2097,960,4,5,5,"2016-03-04 14:19:02"
5720,2376,960,2,4,5,"2016-03-04 14:19:02"
5721,408,960,5,5,5,"2016-03-04 14:20:55"
5722,999,960,2,2,5,"2016-03-04 14:20:55"
5723,1437,960,4,3,3,"2016-03-04 14:20:55"
5724,1660,960,5,5,5,"2016-03-04 14:20:55"
5725,1770,960,3,2,5,"2016-03-04 14:20:55"
5726,2100,960,3,5,5,"2016-03-04 14:20:55"
5727,2171,960,3,2,5,"2016-03-04 14:20:55"
5728,2783,960,4,5,5,"2016-03-04 14:20:55"
5729,3170,960,3,5,5,"2016-03-04 14:20:55"
5731,573,960,5,5,5,"2016-03-04 14:22:42"
5732,847,960,5,5,5,"2016-03-04 14:22:42"
5733,1511,960,4,3,5,"2016-03-04 14:22:42"
5734,1618,960,4,5,5,"2016-03-04 14:22:42"
5735,1775,960,4,4,5,"2016-03-04 14:22:42"
5736,2381,960,5,5,5,"2016-03-04 14:22:42"
5737,2689,960,5,4,5,"2016-03-04 14:22:42"
5738,2919,960,5,5,5,"2016-03-04 14:22:42"
5739,3112,960,5,5,5,"2016-03-04 14:22:42"
5740,3236,960,5,5,5,"2016-03-04 14:22:42"
5741,311,961,2,5,5,"2016-03-04 17:51:07"
5742,645,961,3,3,4,"2016-03-04 17:51:07"
5743,1578,961,3,4,5,"2016-03-04 17:51:07"
5744,1712,961,2,3,4,"2016-03-04 17:51:07"
5745,1892,961,3,4,4,"2016-03-04 17:51:07"
5746,2070,961,4,4,4,"2016-03-04 17:51:07"
5747,2389,961,1,1,3,"2016-03-04 17:51:07"
5748,2471,961,3,2,3,"2016-03-04 17:51:07"
5749,2843,961,4,3,3,"2016-03-04 17:51:07"
5751,446,961,4,3,3,"2016-03-04 17:52:57"
5752,750,961,4,3,4,"2016-03-04 17:52:57"
5753,826,961,3,4,3,"2016-03-04 17:52:57"
5754,934,961,4,4,4,"2016-03-04 17:52:57"
5755,1576,961,3,4,5,"2016-03-04 17:52:57"
5756,1587,961,1,1,1,"2016-03-04 17:52:57"
5757,2135,961,2,3,3,"2016-03-04 17:52:57"
5758,2366,961,4,4,5,"2016-03-04 17:52:57"
5761,38,961,2,4,4,"2016-03-04 17:54:50"
5762,450,961,1,5,4,"2016-03-04 17:54:50"
5763,753,961,2,4,3,"2016-03-04 17:54:50"
5764,889,961,3,4,3,"2016-03-04 17:54:50"
5765,1524,961,1,3,3,"2016-03-04 17:54:50"
5766,1932,961,4,4,4,"2016-03-04 17:54:50"
5767,2346,961,4,4,4,"2016-03-04 17:54:50"
5768,2856,961,4,5,5,"2016-03-04 17:54:50"
5769,3024,961,4,4,5,"2016-03-04 17:54:50"
5770,3094,961,1,1,2,"2016-03-04 17:54:50"
5801,121,963,3,4,4,"2016-03-09 19:21:07"
5802,369,963,4,4,4,"2016-03-09 19:21:07"
5803,1141,963,3,4,4,"2016-03-09 19:21:08"
5804,1614,963,5,5,4,"2016-03-09 19:21:08"
5805,1714,963,3,3,2,"2016-03-09 19:21:08"
5806,1861,963,4,4,4,"2016-03-09 19:21:08"
5807,2674,963,3,3,2,"2016-03-09 19:21:08"
5808,2747,963,3,4,4,"2016-03-09 19:21:08"
5809,2927,963,3,4,4,"2016-03-09 19:21:08"
5810,3251,963,3,4,3,"2016-03-09 19:21:08"
5811,301,965,3,3,3,"2016-03-09 19:22:28"
5812,885,965,3,3,4,"2016-03-09 19:22:28"
5813,1394,965,4,4,4,"2016-03-09 19:22:28"
5814,1425,965,5,5,4,"2016-03-09 19:22:28"
5815,1659,965,4,4,4,"2016-03-09 19:22:28"
5816,2006,965,5,5,4,"2016-03-09 19:22:28"
5817,2866,965,4,4,4,"2016-03-09 19:22:28"
5818,3077,965,5,5,5,"2016-03-09 19:22:29"
5821,162,963,3,4,4,"2016-03-09 19:22:44"
5822,480,963,3,4,4,"2016-03-09 19:22:44"
5823,755,963,4,4,4,"2016-03-09 19:22:44"
5824,1560,963,4,4,4,"2016-03-09 19:22:44"
5825,1645,963,4,4,5,"2016-03-09 19:22:44"
5826,1893,963,3,3,4,"2016-03-09 19:22:44"
5827,2234,963,3,3,4,"2016-03-09 19:22:44"
5828,2253,963,3,3,3,"2016-03-09 19:22:45"
5829,2710,963,4,4,4,"2016-03-09 19:22:45"
5831,1243,970,4,4,4,"2016-03-09 19:22:49"
5832,1343,970,5,5,5,"2016-03-09 19:22:49"
5833,1611,970,5,5,5,"2016-03-09 19:22:49"
5834,2221,970,5,5,5,"2016-03-09 19:22:49"
5835,2254,970,5,5,5,"2016-03-09 19:22:49"
5836,2492,970,4,5,5,"2016-03-09 19:22:49"
5837,2536,970,5,5,5,"2016-03-09 19:22:49"
5838,3065,970,5,5,5,"2016-03-09 19:22:49"
5839,3211,970,5,4,5,"2016-03-09 19:22:49"
5841,39,977,1,5,5,"2016-03-09 19:23:22"
5842,234,977,3,5,5,"2016-03-09 19:23:22"
5843,1870,977,1,5,5,"2016-03-09 19:23:22"
5844,1899,977,3,4,5,"2016-03-09 19:23:22"
5845,1958,977,1,3,4,"2016-03-09 19:23:22"
5846,2081,977,3,2,5,"2016-03-09 19:23:22"
5847,2141,977,1,4,5,"2016-03-09 19:23:22"
5848,2470,977,2,1,5,"2016-03-09 19:23:22"
5849,2998,977,1,3,5,"2016-03-09 19:23:22"
5851,285,974,4,2,5,"2016-03-09 19:23:33"
5852,404,974,2,3,5,"2016-03-09 19:23:33"
5853,421,974,5,5,5,"2016-03-09 19:23:33"
5854,1592,974,5,5,5,"2016-03-09 19:23:33"
5855,2054,974,4,4,3,"2016-03-09 19:23:33"
5856,2076,974,2,5,5,"2016-03-09 19:23:33"
5857,2250,974,3,5,5,"2016-03-09 19:23:33"
5858,2635,974,4,5,5,"2016-03-09 19:23:33"
5859,3192,974,3,4,5,"2016-03-09 19:23:33"
5861,41,970,4,5,4,"2016-03-09 19:23:34"
5862,144,970,3,4,4,"2016-03-09 19:23:34"
5863,342,970,4,4,4,"2016-03-09 19:23:34"
5864,984,970,4,5,5,"2016-03-09 19:23:34"
5865,1081,970,5,5,5,"2016-03-09 19:23:34"
5866,1556,970,4,5,5,"2016-03-09 19:23:35"
5867,2132,970,4,4,5,"2016-03-09 19:23:35"
5868,3038,970,4,4,5,"2016-03-09 19:23:35"
5871,411,973,2,3,4,"2016-03-09 19:23:56"
5872,813,973,4,5,5,"2016-03-09 19:23:56"
5873,975,973,3,4,4,"2016-03-09 19:23:56"
5874,1240,973,3,3,3,"2016-03-09 19:23:56"
5875,1535,973,4,4,5,"2016-03-09 19:23:56"
5876,2302,973,2,4,5,"2016-03-09 19:23:56"
5877,2541,973,4,4,5,"2016-03-09 19:23:56"
5878,2777,973,4,4,5,"2016-03-09 19:23:57"
5879,3098,973,1,4,5,"2016-03-09 19:23:57"
5881,425,965,5,5,5,"2016-03-09 19:24:10"
5882,524,965,5,5,5,"2016-03-09 19:24:10"
5883,1178,965,4,4,4,"2016-03-09 19:24:10"
5884,1256,965,4,4,3,"2016-03-09 19:24:10"
5885,1266,965,4,3,4,"2016-03-09 19:24:10"
5886,1431,965,5,4,4,"2016-03-09 19:24:10"
5887,1569,965,3,3,3,"2016-03-09 19:24:10"
5888,1603,965,3,4,3,"2016-03-09 19:24:10"
5891,83,963,3,3,2,"2016-03-09 19:24:28"
5892,646,963,5,5,4,"2016-03-09 19:24:28"
5893,822,963,4,4,4,"2016-03-09 19:24:28"
5894,1159,963,3,3,4,"2016-03-09 19:24:28"
5895,2146,963,3,3,4,"2016-03-09 19:24:28"
5896,2287,963,4,3,4,"2016-03-09 19:24:28"
5897,3055,963,3,3,4,"2016-03-09 19:24:28"
5901,882,970,3,5,5,"2016-03-09 19:24:38"
5902,1054,970,5,4,5,"2016-03-09 19:24:38"
5903,1144,970,4,4,4,"2016-03-09 19:24:38"
5904,1226,970,5,5,5,"2016-03-09 19:24:38"
5905,1651,970,4,4,5,"2016-03-09 19:24:38"
5906,1750,970,4,5,5,"2016-03-09 19:24:38"
5907,2467,970,4,5,4,"2016-03-09 19:24:38"
5908,2876,970,4,5,5,"2016-03-09 19:24:38"
5911,198,977,3,2,2,"2016-03-09 19:24:39"
5912,327,977,2,5,5,"2016-03-09 19:24:39"
5913,371,977,1,4,5,"2016-03-09 19:24:39"
5914,440,977,1,5,5,"2016-03-09 19:24:39"
5915,673,977,1,4,5,"2016-03-09 19:24:39"
5916,1442,977,1,5,5,"2016-03-09 19:24:39"
5917,2353,977,1,5,5,"2016-03-09 19:24:39"
5918,2693,977,1,5,5,"2016-03-09 19:24:39"
5919,3133,977,1,3,5,"2016-03-09 19:24:40"
5921,350,974,4,4,5,"2016-03-09 19:25:21"
5922,680,974,5,3,5,"2016-03-09 19:25:21"
5923,743,974,2,3,5,"2016-03-09 19:25:21"
5924,903,974,5,5,5,"2016-03-09 19:25:21"
5925,1390,974,4,4,5,"2016-03-09 19:25:21"
5926,1600,974,5,5,5,"2016-03-09 19:25:21"
5927,2257,974,2,3,5,"2016-03-09 19:25:21"
5928,2604,974,4,3,5,"2016-03-09 19:25:21"
5929,2864,974,5,5,5,"2016-03-09 19:25:22"
5931,202,973,3,4,5,"2016-03-09 19:25:39"
5932,271,973,3,5,4,"2016-03-09 19:25:39"
5933,357,973,3,5,5,"2016-03-09 19:25:39"
5934,416,973,2,5,4,"2016-03-09 19:25:39"
5935,686,973,3,4,5,"2016-03-09 19:25:39"
5936,954,973,3,3,1,"2016-03-09 19:25:39"
5937,1448,973,4,3,5,"2016-03-09 19:25:39"
5938,1472,973,3,3,5,"2016-03-09 19:25:39"
5939,2754,973,2,4,4,"2016-03-09 19:25:39"
5940,3022,973,2,4,5,"2016-03-09 19:25:39"
5941,217,964,1,5,5,"2016-03-09 19:26:12"
5942,226,964,3,4,4,"2016-03-09 19:26:12"
5943,1162,964,3,4,4,"2016-03-09 19:26:12"
5944,1189,964,1,5,5,"2016-03-09 19:26:12"
5945,1310,964,1,5,5,"2016-03-09 19:26:12"
5946,1547,964,4,5,5,"2016-03-09 19:26:12"
5947,2251,964,5,2,5,"2016-03-09 19:26:12"
5948,2436,964,2,5,5,"2016-03-09 19:26:12"
5949,2603,964,5,3,5,"2016-03-09 19:26:13"
5951,206,965,3,3,4,"2016-03-09 19:26:45"
5952,365,965,4,3,3,"2016-03-09 19:26:45"
5953,1143,965,5,4,5,"2016-03-09 19:26:45"
5954,1399,965,4,4,4,"2016-03-09 19:26:45"
5955,1494,965,4,4,2,"2016-03-09 19:26:45"
5956,1498,965,5,5,4,"2016-03-09 19:26:45"
5957,2053,965,2,2,2,"2016-03-09 19:26:45"
5958,2854,965,4,4,3,"2016-03-09 19:26:45"
5959,3047,965,5,4,4,"2016-03-09 19:26:45"
5961,253,977,1,4,5,"2016-03-09 19:27:23"
5962,582,977,3,3,5,"2016-03-09 19:27:23"
